gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
C6orf162	222902	596	14	41586	10962	0	0	0	0	44	7	2493014	1	1
C6orf163	NaN	NaN	NaN	142100	33292	0	0	0	0	50	31	6492404	1	1
C6orf167	91667	1258	2	528786	137286	0	0	0	0	23	7	1299200	1	1
C6orf168	259352	595	-11	173594	43906	0	0	0	0	50	9	2924534	1	1
C6orf170	60566	895	-10	544156	134444	0	0	0	0	41	25	4806866	1	1
C6orf174	157237	811	-9	382742	116290	0	0	0	0	10	5	656850	1	1
C6orf182	390388	492	33	201376	46226	0	0	0	0	50	7	2807142	1	1
C6orf186	183030	586	22	150974	43384	0	0	0	0	50	6	3410516	1	1
C6orf191	72955	603	26	56318	14500	0	0	0	0	50	11	3940520	1	1
C6orf192	129252	443	10	191110	56492	0	0	0	0	50	12	3544438	1	1
C6orf195	467575	342	25	51330	15486	0	0	0	0	50	8	3189884	1	1
C6orf201	181759	353	22	60262	15428	0	0	0	0	50	9	3381806	1	1
C6orf203	214917	417	22	103936	27260	0	0	0	0	50	7	3225264	1	1
C6orf204	129707	1029	8	363370	90074	0	0	0	0	50	21	3995794	1	1
C6orf211	336608	468	30	186528	46980	0	0	0	0	50	6	3184838	1	1
C6orf221	732413	446	18	88566	26970	0	0	0	0	50	6	3295328	1	1
C6orf225	145073	296	-5	33988	9686	0	0	0	0	50	12	3559808	1	1
C6orf226	1086050	203	41	38918	14674	0	0	1	0	2	1	82940	1	1
C6orf26	2509866	183	32	75226	21344	0	0	0	0	50	8	3659974	1	1
C6orf27	2509866	183	32	357918	118668	0	0	0	0	50	8	3659974	1	1
C6orf35	213310	374	21	58754	17458	0	0	0	0	50	10	3480754	1	1
C6orf48	2485614	188	36	32770	8642	0	0	0	0	50	10	3465268	1	1
C6orf52	NaN	NaN	NaN	67164	15834	0	0	0	0	50	31	6474946	1	1
C6orf57	119480	618	15	45762	12876	0	0	0	0	50	22	3577092	1	1
C6orf62	422850	362	40	98310	24534	0	0	0	0	50	10	3931472	1	1
C6orf64	188770	730	34	72732	24012	0	0	0	0	50	17	3415562	1	1
C6orf70	233648	447	3	289304	77662	0	0	0	0	50	10	3832930	1	1
C6orf72	435829	150	41	139896	38454	0	0	0	0	50	9	2854064	1	1
C6orf81	621095	404	34	150626	45646	0	0	0	0	50	7	3624246	1	1
C6orf89	836025	244	43	150916	39266	0	0	1	0	50	9	3771856	1	1
C6orf94	NaN	NaN	NaN	95816	25462	0	0	0	0	50	31	6484574	1	1
C6orf97	301605	535	7	303282	77778	0	0	0	0	50	18	3812688	1	1
C7orf10	120126	802	-13	185310	51852	0	0	0	0	50	20	3896324	1	1
C7orf11	221361	636	20	71804	23200	0	0	0	0	50	8	2929464	1	1
C7orf16	26433	889	1	67860	16356	0	0	0	0	50	19	3386794	1	1
C7orf23	182644	1011	28	50576	13630	0	0	0	0	50	6	2856210	1	1
C7orf26	NaN	NaN	NaN	182410	55970	0	0	0	0	50	31	6515082	1	1
C7orf27	783535	226	47	328570	109562	0	0	0	0	50	5	3388302	1	1
C7orf28A	2208864	358	32	212802	49416	0	0	0	0	50	11	3408486	1	1
C7orf28B	700380	514	57	212802	49416	0	0	0	0	50	9	2944602	1	1
C7orf29	NaN	NaN	NaN	95062	28652	0	0	0	0	50	31	6487764	1	1
C7orf30	500943	169	27	96976	28478	0	0	0	0	50	10	3750280	1	1
C7orf33	473795	593	-4	71804	22504	0	0	0	0	50	9	3370380	1	1
C7orf34	294033	676	2	61132	17168	0	0	0	0	50	14	2835388	1	1
C7orf36	221842	487	5	95468	24766	0	0	0	0	50	9	3890466	1	1
C7orf41	656945	411	31	56666	13630	0	0	0	0	50	6	2847220	1	1
C7orf42	490088	228	41	132182	36424	0	0	0	0	50	4	2690620	1	1
C7orf44	654530	310	38	64148	16066	0	0	0	0	50	10	3608876	1	1
C7orf45	414437	266	34	104980	24650	0	0	0	0	50	11	3070636	1	1
C7orf46	378677	441	19	127252	33350	0	0	0	0	50	13	3785312	1	1
C7orf47	1479297	186	60	100282	35090	0	0	0	0	50	5	2887298	1	1
C7orf49	464513	594	20	64960	18908	0	0	0	0	50	6	2451370	1	1
C7orf51	1479297	186	60	328570	115130	0	0	0	0	18	1	1135814	1	1
C7orf52	1022626	258	39	144536	50692	0	0	0	0	50	7	3210416	1	1
C7orf53	171853	470	-5	55390	15602	0	0	0	0	50	12	3021046	1	1
C7orf55	522451	339	35	45936	14616	0	0	0	0	50	10	3338770	1	1
C7orf57	127890	364	24	126150	33756	0	0	0	0	50	12	3276768	1	1
C7orf58	99302	534	-3	442714	115652	0	0	0	0	12	5	1418390	1	1
C7orf59	1299015	205	52	41354	13282	0	0	0	0	50	4	3395610	1	1
C7orf61	1479297	186	60	83984	25462	0	0	0	0	50	5	2887298	1	1
C7orf63	134871	1140	2	406754	100282	0	0	0	0	50	19	3138090	1	1
C7orf64	750974	369	28	154222	41006	0	0	0	0	50	10	3320094	1	1
C7orf65	237253	211	21	63800	17284	0	0	0	0	50	10	3248000	1	1
C7orf66	75279	982	-24	49068	12876	0	0	0	0	50	59	4408812	1	1
C7orf68	902782	246	34	25810	8294	0	0	0	0	50	12	3304434	1	1
C7orf69	NaN	NaN	NaN	53128	12818	0	0	0	0	31	9	2858820	1	1
C7orf70	NaN	NaN	NaN	103530	32886	0	0	0	0	50	31	6491998	1	1
C7orf71	NaN	NaN	NaN	71340	18792	0	0	0	0	50	31	6477904	1	1
C7orf72	NaN	NaN	NaN	184672	50054	0	0	0	0	50	31	6509166	1	1
C8G	1979517	188	34	84564	25926	0	0	0	0	50	4	3428902	1	1
C8orf22	15071	631	-19	36598	8990	0	0	0	0	50	23	3115586	1	1
C8orf30A	2713803	210	26	309256	106604	0	0	0	0	50	12	3819184	1	1
C8orf31	821065	470	4	56898	16008	0	0	0	0	50	8	2747402	1	1
C8orf33	454161	440	8	95062	28130	0	0	0	0	50	15	3923410	1	1
C8orf38	409865	395	57	141056	39208	0	0	0	0	50	8	3551746	1	1
C8orf4	10573	360	3	44138	12064	0	0	0	0	50	16	3371250	1	1
C8orf40	627586	464	26	47560	10904	0	0	0	0	50	9	3239242	1	1
C8orf41	91648	507	12	206596	63974	0	0	0	0	50	20	4017660	1	1
C8orf42	152113	904	-20	76444	22040	0	0	0	0	50	24	3530518	1	1
C8orf44	372262	213	38	66874	18038	0	0	0	0	50	7	3176022	1	1
C8orf45	392325	393	22	291856	77720	0	0	0	0	50	16	3603018	1	1
C8orf47	630526	229	39	153178	43964	0	0	0	0	50	13	4138996	1	1
C8orf48	NaN	NaN	NaN	131196	35844	0	0	0	0	50	31	6494956	1	1
C8orf55	427585	373	34	80040	29754	0	0	0	0	50	11	2863054	1	1
C8orf58	757216	224	45	147030	48198	0	0	0	0	50	7	3564564	1	1
C8orf59	99038	1463	13	43906	10208	0	0	0	0	50	21	3201484	1	1
C8orf73	2183482	235	37	281880	103356	0	0	0	0	50	4	3199280	1	1
C8orf74	110362	481	9	120814	35612	0	0	0	0	50	12	3649940	1	1
C8orf76	545561	171	22	161240	41470	0	0	0	0	50	9	3290688	1	1
C8orf79	111627	643	-11	189950	49474	0	0	0	0	50	15	4052170	1	1
C8orf80	409228	222	34	339590	88972	0	0	0	0	24	1	1534680	1	1
C8orf83	NaN	NaN	NaN	37990	10034	0	0	0	0	31	9	2856036	1	1
C8orf84	161465	570	18	110548	30566	0	0	0	0	50	6	2775648	1	1
C8orf85	495171	346	16	63336	19140	0	0	0	0	50	7	3863148	1	1
C8orf86	840384	454	46	90190	28478	0	0	1	0	4	1	278574	1	1
C9	168073	424	-8	238902	60726	0	0	0	0	50	19	3273984	1	1
C9orf100	1202125	248	37	139316	41644	0	0	0	0	50	14	3386620	1	1
C9orf102	260804	471	25	301368	79866	0	0	0	0	50	5	3228454	1	1
C9orf103	493702	567	-8	59798	16414	0	0	0	0	50	4	2674148	1	1
C9orf106	1220935	283	48	92858	29812	0	0	0	0	50	5	4090044	1	1
C9orf11	116649	454	-34	127484	32074	0	0	0	0	50	13	3691120	1	1
C9orf114	1768145	201	34	160254	44892	0	0	1	0	50	8	3356576	1	1
C9orf116	298554	539	14	59972	13282	0	0	0	0	50	11	3383604	1	1
C9orf117	1098647	172	32	219124	59102	0	0	1	0	50	9	2938686	1	1
C9orf119	1813435	201	46	96106	29870	0	0	0	0	50	2	3397002	1	1
C9orf123	73228	1033	-33	45356	14674	0	0	0	0	50	42	4112896	1	1
C9orf125	112814	872	-15	161472	50112	0	0	0	0	50	11	4735236	1	1
C9orf128	847663	227	54	169070	45124	0	0	0	0	50	12	3365044	1	1
C9orf135	243260	478	-8	99354	24882	0	0	0	0	50	19	3182518	1	1
C9orf139	1951939	202	40	74704	25694	0	0	0	0	50	6	3485278	1	1
C9orf140	1951939	202	40	155034	54636	0	0	0	0	50	6	3485278	1	1
C9orf142	1979517	188	34	84448	27086	0	0	0	0	50	4	3428902	1	1
C9orf144B	NaN	NaN	NaN	537776	161704	0	0	0	0	0	0	161704	1	1
C9orf150	77482	482	-32	92916	27318	0	0	0	0	50	15	3200440	1	1
C9orf152	203263	245	32	97208	28768	0	0	0	0	50	10	2911774	1	1
C9orf153	311398	417	8	44602	11078	0	0	0	0	50	16	3463818	1	1
C9orf156	468629	276	38	181540	52316	0	0	0	0	50	7	3204964	1	1
C9orf16	1762678	201	44	34974	9570	0	0	0	0	50	7	3137800	1	1
C9orf163	1413299	233	44	79054	27434	0	0	0	0	50	14	3839078	1	1
C9orf167	1724821	399	43	162864	59160	0	0	0	0	50	7	2710456	1	1
C9orf169	NaN	NaN	NaN	59334	17052	0	0	0	0	50	31	6476164	1	1
C9orf170	123702	421	-8	49822	14906	0	0	0	0	50	19	3436094	1	1
C9orf171	1522970	492	36	132298	39788	0	0	0	0	50	8	4260100	1	1
C9orf173	1724821	399	43	127194	37932	0	0	1	0	50	7	2710456	1	1
C9orf21	322237	430	26	94598	27724	0	0	0	0	50	7	3675518	1	1
C9orf23	731413	298	51	63220	23084	0	0	0	0	50	4	2649324	1	1
C9orf24	478815	302	38	129804	30450	0	0	0	0	50	9	2829530	1	1
C9orf25	629612	302	40	79924	20648	0	0	0	0	50	9	3118486	1	1
C9orf30	245284	516	0	116522	28942	0	0	0	0	50	11	3119762	1	1
C9orf37	1197708	478	45	69368	23374	0	0	0	0	50	12	4562338	1	1
C9orf4	338668	272	18	138620	44254	0	0	0	0	50	17	4125366	1	1
C9orf40	95383	649	-18	77546	24940	0	0	0	0	50	21	4483516	1	1
C9orf41	95299	649	-13	173942	44950	0	0	0	0	50	17	3727486	1	1
C9orf43	390186	297	36	200332	49880	0	0	0	0	50	10	3159318	1	1
C9orf46	373599	629	18	65540	14500	0	0	0	0	50	11	3443402	1	1
C9orf5	337902	387	13	360470	111070	0	0	0	0	50	14	3729632	1	1
C9orf50	886775	205	39	171912	57768	0	0	0	0	50	11	3408892	1	1
C9orf57	NaN	NaN	NaN	70006	17690	0	0	0	0	50	31	6476802	1	1
C9orf6	337389	433	12	78706	20126	0	0	0	0	50	15	3584922	1	1
C9orf64	460176	343	2	141114	39498	0	0	0	0	50	11	3061008	1	1
C9orf68	226049	673	17	144246	37410	0	0	0	0	50	10	2610986	1	1
C9orf69	799089	244	42	52432	19256	0	0	0	0	50	4	3773016	1	1
C9orf7	1858670	315	39	72210	21228	0	0	0	0	50	10	3364232	1	1
C9orf71	127057	578	-20	69136	21170	0	0	0	0	50	20	3868600	1	1
C9orf72	93979	434	-12	203580	55332	0	0	0	0	50	21	3945914	1	1
C9orf78	600401	187	44	126440	30856	0	0	0	0	50	7	3489744	1	1
C9orf79	206257	613	8	577912	179684	0	0	0	0	20	6	1706534	1	1
C9orf80	525036	382	18	45704	11890	0	0	0	0	50	11	3246956	1	1
C9orf82	104669	632	-28	152424	40020	0	0	0	0	50	25	4008844	1	1
C9orf85	284245	358	5	70122	14442	0	0	0	0	50	10	3343874	1	1
C9orf86	1921909	176	44	335182	98252	0	0	0	0	50	4	3387374	1	1
C9orf89	504920	448	61	76618	22910	0	0	1	0	2	1	74008	1	1
C9orf9	1952019	575	33	72964	18386	0	0	0	0	50	5	3027194	1	1
C9orf93	150665	600	-9	570082	139664	0	0	0	0	5	0	328860	1	1
C9orf95	95091	623	0	90248	19720	0	0	0	0	50	14	3551920	1	1
C9orf96	1827885	416	28	286926	80736	0	0	0	0	39	2	2210380	1	1
C9orf98	1939494	575	33	204044	54868	0	0	0	0	50	5	3092328	1	1
CA12	449769	275	47	151032	41238	0	0	1	0	50	8	3628074	1	1
CA13	99038	1463	13	111418	30044	0	0	0	0	50	21	3201484	1	1
CA2	100997	1460	-18	111128	29290	0	0	0	0	50	19	3269866	1	1
CA3	100997	1460	-18	111128	29638	0	0	0	0	50	19	3269866	1	1
CA4	973133	347	10	131834	36772	0	0	0	0	50	9	2159108	1	1
CA5B	170565	NaN	42	134560	36308	0	0	0	0	50	10	3583240	1	1
CA6	840956	264	31	131718	34800	0	0	0	0	50	6	3346658	1	1
CA7	868790	142	24	111940	30566	0	0	1	0	37	7	2063524	1	1
CA9	1202125	248	37	187978	59450	0	0	0	0	50	14	3386620	1	1
CAB39	503356	395	29	148596	35496	0	0	0	0	50	10	3818604	1	1
CAB39L	373856	343	50	145986	36018	0	0	0	0	50	9	3133392	1	1
CABC1	411156	481	5	271382	76618	0	0	0	0	50	7	3158100	1	1
CABLES1	270708	198	72	264190	82418	0	0	0	0	50	6	3602728	1	1
CABLES2	1190359	252	33	194068	62582	0	0	0	0	50	9	2613248	1	1
CABP1	1678287	311	38	179104	58928	0	0	0	0	50	8	3306232	1	1
CABP2	1392213	215	53	92742	27144	0	0	0	0	50	7	2518012	1	1
CABP4	1392213	215	53	113042	34858	0	0	1	0	50	7	2518012	1	1
CABP5	993450	433	26	75226	19082	0	0	1	0	3	3	341968	1	1
CABP7	848649	195	37	91582	24302	0	0	0	0	50	9	3119994	1	1
CABYR	233052	360	52	282054	84390	0	0	0	0	50	11	3333492	1	1
CACNA2D2	639042	259	57	494972	133690	0	0	0	0	50	12	3473446	1	1
CACNA2D3	29637	816	12	476238	119886	0	0	0	0	29	11	2158064	1	1
CACNB1	1426821	212	31	283330	83984	0	0	0	0	50	3	3202702	1	1
CACNB3	1655612	214	57	203986	57536	0	0	0	0	50	12	3249218	1	1
CACNB4	279730	592	21	229332	62466	0	0	0	0	50	10	3458482	1	1
CACNG1	300354	491	-30	92800	26042	0	0	0	0	50	20	3640196	1	1
CACNG2	1202913	359	42	133052	38164	0	0	0	0	50	9	3713218	1	1
CACNG4	293409	491	-23	133922	39730	0	0	0	0	50	26	4780186	1	1
CACNG5	284959	536	-39	155498	46342	0	0	0	0	50	13	3277290	1	1
CACYBP	176818	828	4	99064	23954	0	0	0	0	50	18	3220276	1	1
CAD	1238919	230	39	909034	282866	0	0	0	0	1	0	318304	1	1
CADM4	441738	209	6	160370	48604	0	0	0	0	50	17	3607948	1	1
CAGE1	761240	283	15	377928	88044	0	0	1	0	50	8	3415330	1	1
CALB1	272948	534	25	116522	27202	0	0	1	0	12	4	813450	1	1
CALB2	402231	648	0	123018	26274	0	0	0	0	50	15	2917632	1	1
CALCB	277848	692	-18	53534	16066	0	0	0	0	50	23	3303622	1	1
CALCOCO1	1501666	272	56	290058	80910	0	0	0	0	22	5	1828450	1	1
CALCOCO2	757963	239	29	198418	43268	0	0	0	0	50	11	3788328	1	1
CALHM1	542721	170	51	137634	44196	0	0	0	0	50	11	2961074	1	1
CALHM2	542721	170	51	128528	41296	0	0	1	0	50	11	2961074	1	1
CALHM3	NaN	NaN	NaN	136764	44718	0	0	0	0	50	31	6503830	1	1
CALM3	1139694	347	28	66642	15138	0	0	0	0	50	5	3480116	1	1
CALML3	769552	446	17	61132	17168	0	0	0	0	50	8	3477680	1	1
CALML4	375804	365	28	83868	21750	0	0	0	0	50	9	3167090	1	1
CALML5	769552	446	17	59102	17632	0	0	0	0	50	8	3477680	1	1
CALML6	1434423	233	27	80388	18444	0	0	0	0	50	4	3273926	1	1
CALU	852821	304	33	167446	36134	0	0	0	0	50	13	3961052	1	1
CALY	386585	472	13	90422	26854	0	0	0	0	50	12	3211634	1	1
CAMK1	954590	264	39	176784	41934	0	0	0	0	50	8	4291304	1	1
CAMK1G	204559	405	-3	203290	54056	0	0	0	0	50	16	3475302	1	1
CAMK2A	978175	220	47	212222	56086	0	0	0	0	14	0	1014304	1	1
CAMK2B	1467518	412	65	284490	80214	0	0	1	0	50	12	2653094	1	1
CAMK2G	998685	191	42	255606	67164	0	0	0	0	50	6	3995040	1	1
CAMK2N1	573203	429	30	32712	9222	0	0	0	0	50	8	3536202	1	1
CAMK2N2	NaN	NaN	NaN	33002	9454	0	0	0	0	31	9	2855456	1	1
CAMK4	192731	767	29	199520	55216	0	0	0	0	50	7	3529822	1	1
CAMKK1	505430	215	30	230202	65250	0	0	0	0	49	8	2968556	1	1
CAMKV	1298303	170	38	208510	60494	0	0	0	0	50	3	3529822	1	1
CAMP	1113209	193	40	70992	20706	0	0	0	0	50	4	2591672	1	1
CAMSAP1L1	492001	374	12	620600	162574	0	0	0	0	2	1	405072	1	1
CAP1	873408	387	23	201434	55390	0	0	1	0	28	4	2344824	1	1
CAP2	249798	454	-8	203638	54056	0	0	0	0	50	15	3345324	1	1
CAPG	1067736	180	39	146972	41470	0	0	0	0	50	8	3851780	1	1
CAPN1	3317462	168	54	304906	82766	0	0	0	0	50	7	3189072	1	1
CAPN11	1176811	216	49	321900	80040	0	0	0	0	50	8	3781948	1	1
CAPN14	NaN	NaN	NaN	296322	75864	0	0	0	0	50	31	6534976	1	1
CAPN2	528883	407	2	302760	77952	0	0	0	0	50	7	3339408	1	1
CAPN7	511283	367	30	350262	88566	0	0	0	0	50	8	3615720	1	1
CAPN8	NaN	NaN	NaN	255200	67048	0	0	0	0	50	31	6526160	1	1
CAPNS1	978272	326	6	116696	31204	0	0	0	0	50	9	2460650	1	1
CAPNS2	NaN	NaN	NaN	101326	29000	0	0	0	0	50	31	6488112	1	1
CAPS	1166723	392	36	79344	23316	0	0	0	0	50	7	2926912	1	1
CAPS2	110847	692	-32	244702	58406	0	0	0	0	50	23	3908968	1	1
CAPZA1	560292	325	23	126150	29928	0	0	0	0	50	8	3692512	1	1
CAPZA2	503859	185	8	126150	30102	0	0	0	0	50	15	3443866	1	1
CAPZA3	82407	911	-29	124468	32480	0	0	0	0	50	27	2772458	1	1
CAPZB	811050	429	41	117682	30392	0	0	0	0	50	8	3191334	1	1
CARD14	674340	219	22	438712	128180	0	0	0	0	27	3	2415004	1	1
CARD16	NaN	NaN	NaN	87812	22156	0	0	0	0	50	31	6481268	1	1
CARD9	1194160	258	28	232696	64844	0	0	0	0	50	8	2742298	1	1
CARKD	504689	278	33	159616	51098	0	0	0	0	50	6	3353734	1	1
CARNS1	1269888	177	51	370910	131776	0	0	0	0	44	3	3133276	1	1
CARS2	532346	216	42	237220	67802	0	0	0	0	50	9	2976734	1	1
CARTPT	456944	601	19	47734	14732	0	0	0	0	50	8	2869898	1	1
CASC1	255116	633	18	335182	84158	0	0	0	0	50	7	3370786	1	1
CASC3	1537878	156	32	288956	87580	0	0	0	0	50	6	3516888	1	1
CASKIN1	2179404	224	39	568168	192908	0	0	0	0	50	5	3181416	1	1
CASP1	45435	622	-19	173420	44602	0	0	0	0	50	22	3157636	1	1
CASP10	590374	386	39	239540	66352	0	0	0	0	50	7	3481392	1	1
CASP14	990597	524	16	102776	27898	0	0	0	0	50	10	3164944	1	1
CASP2	379804	372	21	192618	50808	0	0	2	0	1	2	118146	1	1
CASP3	281208	471	28	120582	28710	0	0	0	0	50	7	2873088	1	1
CASP5	45234	626	-20	191632	48836	0	0	0	0	50	25	3487018	1	1
CASP6	211934	473	25	126034	31958	0	0	0	0	50	2	2642132	1	1
CASP7	200770	587	0	164546	29812	0	0	1	0	2	1	73254	1	1
CASP9	636573	188	34	172956	50634	0	0	1	0	50	14	3343178	1	1
CASQ1	841605	386	29	171622	42572	0	0	0	0	50	4	3101782	1	1
CASQ2	287179	639	8	175392	40368	0	0	0	0	50	15	3238604	1	1
CAST	394245	345	33	361166	95410	0	0	0	0	13	1	950156	1	1
CATSPER1	3854361	208	57	326946	88392	0	0	1	0	50	8	3522572	1	1
CATSPER2	774279	286	51	230492	61480	0	0	0	0	50	10	3144006	1	1
CATSPER3	725156	226	27	170520	43326	0	0	0	0	50	14	3987906	1	1
CATSPER4	896535	217	30	199114	53882	0	0	0	0	50	14	4302556	1	1
CAV1	554882	159	0	75574	19604	0	0	0	0	50	7	2867346	1	1
CAV3	99517	555	-9	64032	17400	0	0	0	0	50	17	3187912	1	1
CBARA1	473220	212	33	205088	52432	0	0	0	0	50	8	3200150	1	1
CBFA2T2	613808	148	52	255432	73602	0	0	0	0	50	8	2846176	1	1
CBFB	1068656	125	48	85782	21228	0	0	0	0	50	6	3315628	1	1
CBL	1172813	183	53	375608	108286	0	0	0	0	6	1	820468	1	1
CBLC	866184	178	-12	195924	59334	0	0	0	0	50	8	3120226	1	1
CBLN3	897133	265	40	79808	29116	0	0	0	0	50	5	4207378	1	1
CBR1	219580	318	66	112578	33930	0	0	0	0	50	9	3386794	1	1
CBR3	261889	232	56	114202	32654	0	0	0	0	50	7	3215868	1	1
CBR4	174340	258	16	98890	28130	0	0	0	0	50	6	2654254	1	1
CBS	428442	156	63	232870	66410	0	0	0	0	50	8	3511320	1	1
CBWD1	230380	398	-4	180902	44602	0	0	1	0	50	21	3415272	1	1
CBWD3	114607	887	-9	347826	85260	0	0	0	0	50	29	4961900	1	1
CBWD6	NaN	NaN	NaN	173768	42688	0	0	0	0	50	31	6501800	1	1
CBX1	1205950	255	20	80330	19546	0	0	0	0	50	14	4287824	1	1
CBX2	633863	209	31	259202	82360	0	0	1	0	50	7	3131304	1	1
CBX3	915230	445	43	80910	18618	0	0	0	0	50	11	3770638	1	1
CBX4	647412	242	-2	227418	68208	0	0	1	0	50	14	3537942	1	1
CBX5	753625	205	59	83694	19314	0	0	0	0	50	10	3254206	1	1
CBX6	1317460	358	54	163038	55680	0	0	0	0	50	10	3087920	1	1
CBX7	1063921	223	78	104052	31320	0	0	0	0	50	6	3490904	1	1
CBX8	633863	209	31	156136	50576	0	0	0	0	50	7	3131304	1	1
CBY1	1056349	262	45	54230	14848	0	0	0	0	50	9	3959892	1	1
CBY3	NaN	NaN	NaN	96976	31262	0	0	0	0	50	31	6490374	1	1
CC2D2B	515809	798	33	174754	42050	0	0	0	0	50	6	2494928	1	1
CCBL1	1706086	201	24	181540	47618	0	0	0	0	50	6	4065742	1	1
CCBP2	335379	396	26	155324	46342	0	0	0	0	50	19	4238640	1	1
CCDC101	NaN	NaN	NaN	124758	35322	0	0	1	0	31	10	2881324	1	1
CCDC103	1101543	172	28	98948	29986	0	0	0	0	50	8	2817756	1	1
CCDC104	618209	382	27	151090	34568	0	0	0	0	50	6	3178574	1	1
CCDC106	1077402	254	-10	116580	33582	0	0	0	0	50	8	2776344	1	1
CCDC107	1202125	248	37	115014	36192	0	0	0	0	50	14	3386620	1	1
CCDC109A	635147	218	34	146276	42688	0	0	0	0	50	16	3449782	1	1
CCDC109B	211934	479	26	143376	37410	0	0	0	0	50	3	2780926	1	1
CCDC11	211344	300	35	223532	50518	0	0	0	0	50	10	3076726	1	1
CCDC111	290265	471	30	242846	58348	0	0	0	0	50	7	3493514	1	1
CCDC112	273705	493	20	229854	53070	0	0	0	0	50	13	3610152	1	1
CCDC113	785059	347	15	161878	41354	0	0	0	0	50	12	3049524	1	1
CCDC114	1265470	217	34	280314	78996	0	0	0	0	50	7	3028934	1	1
CCDC115	360632	593	5	74124	23142	0	0	0	0	50	10	3312960	1	1
CCDC116	521773	194	37	247834	75458	0	0	0	0	50	13	3171556	1	1
CCDC117	571394	219	-10	116058	32886	0	0	0	0	50	10	3720468	1	1
CCDC12	489602	371	43	77778	20706	0	0	0	0	50	5	3190754	1	1
CCDC122	139965	346	45	119886	25926	0	0	0	0	50	11	3070288	1	1
CCDC123	478721	448	-20	336110	86014	0	0	0	0	21	4	1214114	1	1
CCDC124	1366136	217	36	93496	26216	0	0	0	0	50	10	3955310	1	1
CCDC125	434060	261	49	223474	51098	0	0	0	0	50	8	3264994	1	1
CCDC126	389945	361	23	58116	16182	0	0	0	0	50	8	3379660	1	1
CCDC130	767214	289	6	167214	45588	0	0	0	0	50	13	4537804	1	1
CCDC132	260737	785	8	424966	104864	0	0	0	0	50	14	3870108	1	1
CCDC134	1384410	199	52	98136	26100	0	0	0	0	50	8	3056310	1	1
CCDC135	712945	168	34	373346	95236	0	0	0	0	50	11	3478782	1	1
CCDC137	3745109	205	30	120988	34220	0	0	0	0	50	7	2914732	1	1
CCDC138	366787	474	8	286868	70876	0	0	0	0	50	16	3362376	1	1
CCDC14	242712	450	20	379842	104748	0	0	1	0	50	8	3749004	1	1
CCDC140	235091	682	12	65946	19662	0	0	1	0	4	1	230608	1	1
CCDC142	1044697	315	48	296380	97556	0	0	0	0	50	11	3546758	1	1
CCDC144A	1101297	499	-18	612712	144884	0	0	1	0	50	20	3116572	1	1
CCDC144B	728759	435	-5	312156	73602	0	0	0	0	50	11	2765788	1	1
CCDC144NL	463169	398	-24	92742	25230	0	0	0	0	50	10	3846328	1	1
CCDC146	312362	639	35	414410	97150	0	0	0	0	31	3	1455684	1	1
CCDC147	281526	415	2	377870	89668	0	0	0	0	50	10	3656958	1	1
CCDC148	133882	759	-5	266800	59972	0	0	0	0	50	15	4174782	1	1
CCDC149	280003	621	34	224344	60668	0	0	0	0	19	4	759452	1	1
CCDC152	NaN	NaN	NaN	115478	23548	0	0	0	0	50	31	6482660	1	1
CCDC153	1258103	195	57	90770	24244	0	0	0	0	50	9	3825854	1	1
CCDC154	NaN	NaN	NaN	276718	83462	0	0	0	0	50	31	6542574	1	1
CCDC155	2178574	290	37	237394	69716	0	0	0	0	50	9	3503374	1	1
CCDC159	1385739	197	31	131544	31668	0	0	0	0	50	5	3621810	1	1
CCDC160	217139	NaN	19	137982	32538	0	0	0	0	50	6	3383256	1	1
CCDC17	873800	161	27	249806	83752	0	0	1	0	50	8	3473504	1	1
CCDC18	657064	412	9	615322	143666	0	0	1	0	50	10	3235182	1	1
CCDC19	803074	403	7	236930	59218	0	0	0	0	50	11	2450964	1	1
CCDC21	958818	217	26	320798	86536	0	0	0	0	50	8	3306000	1	1
CCDC22	635975	NaN	35	258390	80562	0	0	1	0	50	15	3646054	1	1
CCDC23	820426	426	30	29754	6612	0	0	0	0	21	3	1611298	1	1
CCDC24	875223	214	39	127078	39266	0	0	0	0	50	13	3241852	1	1
CCDC25	380493	229	27	95062	19604	0	0	0	0	50	11	4283996	1	1
CCDC28A	402265	482	22	114666	32364	0	0	0	0	50	6	4650498	1	1
CCDC28B	1460758	218	29	84216	24186	0	0	0	0	50	6	3532896	1	1
CCDC3	202131	444	13	109852	33002	0	0	0	0	50	8	3483712	1	1
CCDC30	644678	461	21	340692	78996	0	0	0	0	50	7	3421188	1	1
CCDC34	336836	378	-21	171448	41876	0	0	0	0	50	5	3557024	1	1
CCDC36	1812695	203	45	251024	64438	0	0	0	0	50	7	3251190	1	1
CCDC37	295496	600	35	263436	67164	0	0	0	0	50	10	3174746	1	1
CCDC41	181169	690	25	305080	71630	0	0	0	0	50	38	7482116	1	1
CCDC42B	NaN	NaN	NaN	126150	40020	0	0	0	0	50	31	6499132	1	1
CCDC43	1297937	254	27	95874	24708	0	0	0	0	50	15	3224336	1	1
CCDC45	1036796	184	8	354496	88160	0	0	0	0	0	0	88160	1	1
CCDC46	138097	778	-38	442308	103356	0	0	0	0	50	20	3948814	1	1
