gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
DCTPP1	2338593	142	59	60588	19431	0	0	0	0	50	18	3153228	1	1
DCUN1D2	806605	318	46	99807	23511	0	0	0	0	50	20	3497988	1	1
DCUN1D3	252367	503	32	110364	30243	0	0	0	0	50	6	2953206	1	1
DCUN1D5	166625	585	-9	92667	20859	0	0	0	0	50	23	3048627	1	1
DCXR	3814891	211	28	88944	28407	0	0	0	0	50	6	2556477	1	1
DDA1	842088	211	43	39627	10098	0	0	0	0	50	16	3100086	1	1
DDAH1	309815	308	0	104448	29886	0	0	0	0	50	16	3791391	1	1
DDAH2	2517236	193	20	99603	35343	0	0	0	0	50	11	3934599	1	1
DDIT3	1347795	303	44	61557	17697	0	0	0	0	50	26	4242639	1	1
DDIT4L	193061	795	-8	70380	19890	0	0	0	0	50	33	2824227	1	1
DDOST	631461	208	35	167484	48399	0	0	0	0	50	8	3132522	1	1
DDR1	2223866	223	25	330531	102153	0	0	0	0	50	9	3319080	1	1
DDT	NaN	NaN	NaN	43044	13719	0	0	0	0	50	34	5693283	1	1
DDTL	NaN	NaN	NaN	48144	15351	0	0	0	0	50	34	5694915	1	1
DDX17	1313632	177	31	267036	76449	0	0	0	0	23	6	1469565	1	1
DDX19A	1126886	134	44	180234	46665	0	0	0	0	50	4	3199179	1	1
DDX20	333198	440	25	303093	81702	0	0	0	0	50	7	3034959	1	1
DDX24	200295	605	47	312477	87159	0	0	1	0	50	13	2756958	1	1
DDX25	611330	414	14	181815	47073	0	0	0	0	50	10	2911233	1	1
DDX39	954144	204	43	160191	42381	0	0	0	0	50	15	3193161	1	1
DDX3X	627364	NaN	54	250308	63801	0	0	0	0	50	9	3018741	1	1
DDX3Y	0	0	0	249390	64413	0	0	0	0	50	22	3033276	1	1
DDX4	331341	486	34	279837	72063	0	0	0	0	50	7	2590443	1	1
DDX41	1120311	347	41	232611	63444	0	0	0	0	50	10	2855643	1	1
DDX47	742991	129	27	168453	47889	0	0	1	0	50	17	3195405	1	1
DDX49	1390116	198	20	177123	52683	0	0	0	0	30	9	1709214	1	1
DDX51	608356	528	26	238221	76806	0	0	0	0	30	18	2221764	1	1
DDX53	86947	NaN	6	227766	62628	0	0	1	0	50	23	2763894	1	1
DDX56	1462615	191	56	199053	60435	0	0	0	0	50	8	2759610	1	1
DDX6	1493911	154	36	181815	47685	0	0	1	0	12	4	978537	1	1
DEC1	117692	604	-17	28101	6936	0	0	1	0	2	2	42381	1	1
DECR1	272948	534	25	124287	35751	0	0	0	0	50	11	2714628	1	1
DEDD2	790787	299	37	112404	40137	0	0	0	0	50	17	3650937	1	1
DEF6	682809	264	39	232662	63852	0	0	1	0	27	10	1639395	1	1
DEF8	1056657	221	35	199818	54927	0	0	0	0	50	3	2348601	1	1
DEFA1	NaN	NaN	NaN	104601	29886	0	0	0	0	50	34	5709450	1	1
DEFA1B	132154	699	-1	104601	29886	0	0	0	0	50	22	3068415	1	1
DEFA3	132154	699	-1	34935	9894	0	0	0	0	50	22	3068415	1	1
DEFA6	131884	628	11	36924	10353	0	0	0	0	50	16	2858244	1	1
DEFB1	131884	628	11	25551	6732	0	0	0	0	50	16	2858244	1	1
DEFB103A	NaN	NaN	NaN	51612	13872	0	0	0	0	50	34	5693436	1	1
DEFB103B	NaN	NaN	NaN	51612	13872	0	0	0	0	50	34	5693436	1	1
DEFB104A	NaN	NaN	NaN	55488	13974	0	0	0	0	50	34	5693538	1	1
DEFB104B	NaN	NaN	NaN	55488	13974	0	0	0	0	50	34	5693538	1	1
DEFB105A	NaN	NaN	NaN	60690	13974	0	0	0	0	50	34	5693538	1	1
DEFB105B	NaN	NaN	NaN	60690	13974	0	0	0	0	50	34	5693538	1	1
DEFB106A	NaN	NaN	NaN	51204	11832	0	0	0	0	50	34	5691396	1	1
DEFB106B	NaN	NaN	NaN	51204	11832	0	0	0	0	50	34	5691396	1	1
DEFB107A	NaN	NaN	NaN	54366	13260	0	0	0	0	50	34	5692824	1	1
DEFB107B	NaN	NaN	NaN	54366	13260	0	0	0	0	50	34	5692824	1	1
DEFB108B	727046	465	37	27540	6885	0	0	0	0	50	16	3261348	1	1
DEFB113	70183	1258	-7	30498	6987	0	0	1	0	2	1	21267	1	1
DEFB114	70183	1258	-7	26775	5814	0	0	0	0	50	31	2790771	1	1
DEFB118	591819	594	-83	45288	12546	0	0	1	0	5	4	209151	1	1
DEFB119	591819	594	-83	63801	14994	0	0	0	0	50	52	3982998	1	1
DEFB121	598822	450	-79	31620	8313	0	0	0	0	50	54	4041189	1	1
DEFB123	605825	450	-76	26214	6222	0	0	0	0	50	54	4041189	1	1
DEFB124	605825	450	-76	26316	7344	0	0	0	0	50	54	4041189	1	1
DEFB125	86	430	NaN	56049	16626	0	0	1	0	6	4	199104	1	1
DEFB127	215351	430	25	36771	9741	0	0	0	0	50	12	2474571	1	1
DEFB128	215351	430	25	34833	8925	0	0	0	0	50	12	2474571	1	1
DEFB130	475312	625	0	58548	16116	0	0	0	0	50	26	3241560	1	1
DEFB131	176573	885	12	27183	5865	0	0	1	0	1	1	30855	1	1
DEFB132	1010597	348	24	35445	9537	0	0	0	0	50	13	3127014	1	1
DEFB133	NaN	NaN	NaN	23715	5355	0	0	0	0	32	15	2996505	1	1
DEFB136	467502	451	22	29172	7395	0	0	0	0	50	14	3183930	1	1
DEFB4A	69060	693	-5	24225	6528	0	0	0	0	50	35	3042150	1	1
DEGS1	638932	174	13	119442	30498	0	0	0	0	50	7	3039498	1	1
DEGS2	405420	237	39	114240	36006	0	0	0	0	50	12	2649705	1	1
DEM1	701723	457	31	133161	39117	0	0	0	0	50	18	3453108	1	1
DENND1B	206539	480	-21	299064	76857	0	0	0	0	50	32	3663279	1	1
DENND2D	400425	627	41	176205	47175	0	0	0	0	28	16	2102526	1	1
DENND4A	522427	240	42	708237	186048	0	0	0	0	27	7	1449420	1	1
DENR	1042095	227	42	77928	17697	0	0	0	0	50	10	2947443	1	1
DEPDC6	244861	712	8	153765	39321	0	0	0	0	50	20	3049137	1	1
DEPDC7	415951	215	25	197574	49980	0	0	0	0	25	5	1348389	1	1
DERL1	470881	412	33	94758	25194	0	0	0	0	50	7	2931276	1	1
DERL2	1145030	544	24	90168	23970	0	0	0	0	50	9	3153381	1	1
DERL3	637355	196	52	99144	29988	0	0	0	0	50	5	2939895	1	1
DES	604261	335	38	171156	50235	0	0	0	0	50	9	2725542	1	1
DEXI	339622	430	41	32793	11271	0	0	0	0	50	15	3471264	1	1
DFNB31	260520	290	19	314874	108630	0	0	0	0	50	12	2847891	1	1
DFNB59	170323	555	37	130152	35547	0	0	0	0	50	11	2620023	1	1
DGAT1	2525749	200	28	182682	51561	0	0	0	0	50	9	3750693	1	1
DGAT2	534135	418	46	142035	40800	0	0	0	0	50	12	3231615	1	1
DGAT2L6	163833	NaN	14	124032	35088	0	0	0	0	50	30	3289245	1	1
DGCR14	487560	277	18	173400	51357	0	0	0	0	50	16	2865486	1	1
DGCR2	474521	277	16	201399	57018	0	0	0	0	50	15	2865180	1	1
DGCR6	621867	545	-1	79815	24072	0	0	0	0	50	26	3254004	1	1
DGCR6L	605373	292	43	79866	24327	0	0	0	0	50	14	3117783	1	1
DGKE	320339	324	-38	211191	56253	0	0	1	0	50	35	3517878	1	1
DGKQ	675007	256	45	338997	107610	0	0	0	0	23	6	1845945	1	1
DGKZ	811789	212	44	461652	138567	0	0	0	0	0	0	138567	1	1
DHCR24	465622	249	27	189516	52683	0	0	0	0	0	0	52683	1	1
DHCR7	507631	626	51	172329	50439	0	0	1	0	50	18	2303670	1	1
DHDDS	1046693	181	33	124389	34272	0	0	0	0	50	8	2598297	1	1
DHDH	1927185	211	43	121584	36465	0	0	0	0	50	3	2945760	1	1
DHDPSL	564805	169	40	118422	35802	0	0	0	0	50	8	2898636	1	1
DHFR	319054	626	35	71859	17493	0	0	0	0	50	15	2589627	1	1
DHH	1770671	214	65	134997	48450	0	0	0	0	50	9	3493908	1	1
DHODH	438866	372	19	141066	45900	0	0	0	0	50	7	3009663	1	1
DHPS	1975767	409	1	137088	38250	0	0	0	0	50	17	3986772	1	1
DHRS1	915114	220	38	114291	34731	0	0	0	0	50	11	3019557	1	1
DHRS11	468055	548	23	95268	28203	0	0	0	0	50	20	2693769	1	1
DHRS13	1834230	220	37	131172	44778	0	0	0	0	50	13	3405627	1	1
DHRS3	340106	294	27	108273	33864	0	0	0	0	50	16	3850347	1	1
DHRS4	984811	442	23	101439	31212	0	0	1	0	3	3	219300	1	1
DHRS4L1	992350	355	19	103887	31059	0	0	0	0	50	12	3048219	1	1
DHRS4L2	984811	442	23	84762	26469	0	0	1	0	3	3	219300	1	1
DHRS7B	409501	382	-18	117300	36312	0	0	0	0	50	14	3200148	1	1
DHX32	206845	738	-4	276114	71502	0	0	0	0	15	9	808452	1	1
DHX33	1145030	544	24	255765	76245	0	0	0	0	50	9	3153381	1	1
DHX35	262965	581	31	263568	72726	0	0	0	0	3	2	186813	1	1
DHX58	2171374	206	37	248166	70686	0	0	1	0	50	9	2554641	1	1
DHX8	1124329	147	20	449718	124491	0	0	0	0	15	3	698802	1	1
DIAPH1	696745	502	14	471648	129183	0	0	0	0	13	3	769947	1	1
DIMT1L	176808	575	33	118983	31875	0	0	0	0	50	20	3070608	1	1
DIO1	505734	319	24	92769	24123	0	0	0	0	50	13	2740944	1	1
DIRAS1	1354357	291	25	71451	20502	0	0	0	0	50	12	3082593	1	1
DIRAS2	94332	706	13	73032	19380	0	0	0	0	50	17	2836977	1	1
DIRAS3	331080	524	-25	82008	24174	0	0	0	0	50	42	3618654	1	1
DIRC1	124843	739	-7	37944	10863	0	0	0	0	50	38	3259920	1	1
DIS3L2	497951	464	30	327675	91239	0	0	0	0	50	14	3250995	1	1
DKFZP781G0119	NaN	NaN	NaN	257499	65331	0	0	0	0	50	34	5744895	1	1
DKFZp761E198	3834148	287	55	271881	105723	0	0	0	0	19	0	837063	1	1
DKK3	324993	243	11	129285	36414	0	0	0	0	50	11	3043476	1	1
DKKL1	2183690	309	30	87159	27132	0	0	1	0	4	4	233070	1	1
DLEU7	136985	649	31	54621	20043	0	0	0	0	50	15	3046638	1	1
DLK2	1278255	230	56	137445	41871	0	0	0	0	50	16	2858856	1	1
DLL1	374629	631	-23	264078	74358	0	0	0	0	14	6	747864	1	1
DLL3	1410725	230	39	216444	73491	0	0	1	0	50	12	3969024	1	1
DLX1	534370	295	34	94095	24633	0	0	0	0	50	9	3119721	1	1
DLX2	534370	295	34	116229	36006	0	0	1	0	24	6	1270614	1	1
DLX3	1160590	191	12	102255	31161	0	0	0	0	50	10	2368389	1	1
DLX4	1160590	191	12	91596	30192	0	0	0	0	50	10	2368389	1	1
DMAP1	962892	211	29	171564	50286	0	0	0	0	50	9	3021903	1	1
DMC1	1160654	238	38	131274	33201	0	0	0	0	50	2	2602479	1	1
DMRT2	71695	845	4	207468	61353	0	0	1	0	50	27	3098046	1	1
DMRTC1	NaN	NaN	NaN	138822	45084	0	0	0	0	50	34	5724648	1	1
DMRTC1B	NaN	NaN	NaN	138822	45084	0	0	0	0	50	34	5724648	1	1
DMTF1	169233	1011	4	283917	75174	0	0	0	0	50	16	3140631	1	1
DMXL2	380843	422	11	1118175	301971	0	0	0	0	9	6	1071051	1	1
DNAJA3	753259	148	40	180999	50643	0	0	0	0	26	2	1473237	1	1
DNAJB1	1008795	204	26	123012	35037	0	0	0	0	50	7	2943516	1	1
DNAJB11	592490	436	40	134589	35700	0	0	1	0	7	6	657186	1	1
DNAJB13	533576	196	41	118626	31161	0	0	1	0	50	9	2303619	1	1
DNAJB14	202808	682	36	143769	34935	0	0	0	0	50	12	3023076	1	1
DNAJB3	NaN	NaN	NaN	52938	14382	0	0	0	0	50	34	5693946	1	1
DNAJB6	318088	174	22	127245	33405	0	0	0	0	50	22	3749928	1	1
DNAJB7	NaN	NaN	NaN	113934	28356	0	0	0	0	50	34	5707920	1	1
DNAJB8	829484	317	50	83436	23511	0	0	1	0	14	5	738531	1	1
DNAJB9	171249	838	6	84201	19839	0	0	0	0	50	27	2644095	1	1
DNAJC12	286530	441	-5	78642	18972	0	0	1	0	13	10	766122	1	1
DNAJC14	1909014	256	38	251940	74409	0	0	0	0	50	7	3336267	1	1
DNAJC16	636573	188	34	290802	77163	0	0	0	0	50	9	2939691	1	1
DNAJC17	1011507	172	46	116433	30294	0	0	0	0	50	13	3317091	1	1
DNAJC18	832127	177	48	135048	34323	0	0	0	0	50	9	2975391	1	1
DNAJC19	182678	1094	-4	45390	11679	0	0	0	0	50	26	2668422	1	1
DNAJC24	83554	879	-19	57885	13413	0	0	0	0	50	31	3029247	1	1
DNAJC25	NaN	NaN	NaN	132651	35496	0	0	0	0	50	34	5715060	1	1
DNAJC25-GNG10	513721	212	17	53397	19125	0	0	0	0	50	7	2995689	1	1
DNAJC27	270621	296	35	103377	26367	0	0	0	0	50	13	2632467	1	1
DNAJC28	884788	182	63	144075	35088	0	0	0	0	50	9	2355996	1	1
DNAJC30	1197825	214	52	77928	26571	0	0	0	0	50	12	3186837	1	1
DNAJC4	1608193	179	61	88332	26112	0	0	0	0	50	6	2894403	1	1
DNAJC5	1157316	206	36	74511	19278	0	0	0	0	50	8	2666535	1	1
DNAJC7	2081077	206	23	189618	45543	0	0	0	0	50	10	3294753	1	1
DNAJC9	829738	249	44	97155	25398	0	0	0	0	50	15	3292815	1	1
DNAL1	600464	191	47	74256	17697	0	0	0	0	50	8	2992323	1	1
DNALI1	445473	274	30	103275	29070	0	0	0	0	50	19	3007776	1	1
DNASE1	611617	242	43	105060	29886	0	0	0	0	50	15	3402924	1	1
DNASE1L1	2277674	NaN	40	110109	33252	0	0	0	0	50	14	2946882	1	1
DNASE1L2	2179404	224	39	108324	33048	0	0	0	0	50	11	2797452	1	1
DNASE2	1937827	226	32	130968	37791	0	0	0	0	50	7	3021597	1	1
DNASE2B	235919	769	-13	135099	34731	0	0	0	0	14	5	647904	1	1
DND1	774470	356	31	123981	40647	0	0	0	0	25	5	1667547	1	1
DNLZ	1194160	258	28	62169	21522	0	0	0	0	50	10	2411331	1	1
DNM2	2114424	208	31	337518	96390	0	0	1	0	50	9	2941221	1	1
DNMT3B	675780	173	42	322779	88179	0	0	0	0	42	9	2666739	1	1
DNMT3L	1128093	219	76	145452	39678	0	0	0	0	50	11	2937294	1	1
DNPEP	604261	335	38	179163	52479	0	0	0	0	50	9	2725542	1	1
DNTT	780047	804	30	190791	49419	0	0	2	0	6	6	257907	1	1
DNTTIP1	742720	180	48	125154	34272	0	0	0	0	50	9	2206821	1	1
DOC2A	NaN	NaN	NaN	146472	43707	0	0	1	0	32	16	3034857	1	1
DOC2B	NaN	NaN	NaN	110568	33711	0	0	0	0	50	34	5713275	1	1
DOHH	2172733	210	36	106335	35190	0	0	0	0	50	9	3452292	1	1
DOK3	1120311	347	41	212211	72828	0	0	0	0	50	10	2855643	1	1
DOK4	771506	159	45	121023	33354	0	0	0	0	50	16	2675919	1	1
DOK5	139298	847	-37	115413	29784	0	0	0	0	50	28	2876502	1	1
DOLK	1517799	203	29	183957	63444	0	0	0	0	50	7	2733192	1	1
DOLPP1	1428394	206	30	88536	25755	0	0	0	0	50	9	2975136	1	1
DOM3Z	2314693	203	34	142953	43248	0	0	0	0	50	6	3326118	1	1
DOT1L	1658089	199	28	552585	170187	0	0	0	0	2	0	275145	1	1
DPAGT1	1390854	195	58	148461	44166	0	0	1	0	50	11	2463351	1	1
DPCD	843302	421	19	77775	19533	0	0	0	0	50	18	3072393	1	1
DPCR1	2483101	261	36	486591	154479	0	0	0	0	50	6	2924748	1	1
DPEP1	1092575	211	38	150093	44523	0	0	1	0	50	3	2214879	1	1
DPF1	1410213	301	-1	160854	41259	0	0	0	0	50	10	2519757	1	1
DPF3	317807	599	41	134283	35241	0	0	0	0	50	12	2536995	1	1
DPH1	1415256	294	27	161925	49521	0	0	0	0	50	8	3085347	1	1
DPH3	205091	437	26	32028	7293	0	0	0	0	50	12	2633997	1	1
DPH3B	NaN	NaN	NaN	29070	7191	0	0	0	0	50	34	5686755	1	1
DPM2	1441525	201	56	31212	9639	0	0	0	0	50	7	2483292	1	1
DPM3	1801444	194	32	42228	14841	0	0	0	0	50	7	2856000	1	1
DPP9	860250	203	29	331959	90168	0	0	0	0	6	5	861900	1	1
DPPA4	22565	1096	-19	112608	31365	0	0	1	0	50	47	2727429	1	1
DPRX	737115	684	-48	70737	19227	0	0	0	0	50	18	2551224	1	1
DPY19L1	112453	935	0	256377	66759	0	0	1	0	50	40	3270273	1	1
DPY30	375703	295	27	38505	9843	0	0	0	0	50	17	3950307	1	1
DPYSL3	97519	827	-10	211905	58140	0	0	0	0	10	9	767040	1	1
DPYSL5	1261383	378	36	206193	60486	0	0	0	0	50	7	2710752	1	1
DQX1	1019591	315	50	255918	80376	0	0	0	0	50	22	3128187	1	1
DR1	699815	223	13	65535	16932	0	0	0	0	50	12	3319743	1	1
DRAM1	340236	238	17	88689	24684	0	0	0	0	50	19	3356871	1	1
DRAM2	376648	708	13	99552	27285	0	0	1	0	9	9	533154	1	1
DRAP1	3779084	287	42	77520	20706	0	0	0	0	50	12	2828205	1	1
DRD4	1774224	236	57	142086	52836	0	0	0	0	50	6	2559690	1	1
DRG1	737051	237	38	135864	37944	0	0	0	0	50	8	3239775	1	1
DRG2	899154	183	23	137139	38046	0	0	0	0	50	7	2031279	1	1
DSCC1	294228	677	12	148818	36924	0	0	1	0	50	20	2774502	1	1
DSCR4	78525	448	1	43299	12546	0	0	0	0	50	20	2613342	1	1
DSCR6	414773	378	76	68187	21318	0	0	0	0	50	14	2803521	1	1
DSTN	568191	347	-5	62679	15351	0	0	0	0	50	15	2851053	1	1
DTD1	262495	613	6	78489	20961	0	0	0	0	50	16	2744922	1	1
DTHD1	NaN	NaN	NaN	290241	76806	0	0	0	0	50	34	5756370	1	1
DTL	452008	399	15	270096	74001	0	0	0	0	2	0	134385	1	1
DTNBP1	118453	750	24	145452	37383	0	0	0	0	50	42	6680082	1	1
DTWD2	305376	554	8	109497	31110	0	0	1	0	37	18	2429130	1	1
DTX3	1338867	303	48	122094	40239	0	0	0	0	50	26	3777672	1	1
DTX3L	410045	404	35	271728	71757	0	0	0	0	28	4	1501236	1	1
DTX4	542222	686	9	220983	68493	0	0	1	0	50	40	3359931	1	1
DTYMK	1323203	406	32	77826	22389	0	0	0	0	50	21	2999157	1	1
DULLARD	1782958	316	21	91137	25602	0	0	0	0	50	5	2381037	1	1
DUOX1	667418	544	27	567732	164832	0	0	0	0	6	2	440436	1	1
DUS1L	3850694	197	34	176970	48552	0	0	0	0	50	11	2695962	1	1
DUS2L	859239	138	55	183549	52377	0	0	0	0	50	12	3203718	1	1
DUS3L	990266	225	26	234855	71910	0	0	0	0	50	6	3060765	1	1
DUS4L	512690	753	26	119646	29988	0	0	0	0	50	27	3017262	1	1
DUSP1	537128	180	44	129591	41157	0	0	0	0	50	8	2636394	1	1
DUSP11	1051432	404	37	142290	36414	0	0	0	0	50	12	2408577	1	1
DUSP13	223189	298	40	172329	53652	0	0	0	0	50	14	2886447	1	1
DUSP16	748543	157	30	239802	68952	0	0	0	0	50	16	3414297	1	1
DUSP18	723012	330	56	68187	19176	0	0	0	0	50	3	2196366	1	1
DUSP2	850399	251	48	109140	37587	0	0	0	0	50	12	3493449	1	1
DUSP22	224772	684	46	71400	17799	0	0	1	0	20	8	958596	1	1
DUSP23	801453	497	6	52275	18258	0	0	0	0	50	14	2735487	1	1
DUSP28	645026	485	28	60996	21471	0	0	0	0	50	24	3364827	1	1
DUSP4	307440	267	42	158100	49827	0	0	0	0	50	12	2508537	1	1
DUSP7	1045639	224	36	147441	46869	0	0	0	0	50	5	2550153	1	1
DUSP8	NaN	NaN	NaN	215985	74409	0	0	0	0	50	34	5753973	1	1
DUSP9	1716845	NaN	44	133467	45084	0	0	0	0	50	7	2736762	1	1
DUT	333686	381	-34	93993	29172	0	0	0	0	50	24	3472947	1	1
DUX4	NaN	NaN	NaN	326400	120360	0	0	0	0	50	34	5799924	1	1
DUXA	311003	924	-64	78438	19023	0	0	0	0	50	27	2694381	1	1
DVL1	1744013	273	28	243984	72879	0	0	0	0	50	10	3266040	1	1
DYM	241451	414	57	250563	66759	0	0	1	0	50	21	3138591	1	1
DYNC1I2	354433	344	33	241536	62169	0	0	0	0	50	11	2639811	1	1
DYNC1LI1	434251	568	35	194208	53958	0	0	0	0	26	3	1421013	1	1
DYNC1LI2	804191	145	10	183141	50796	0	0	0	0	50	17	3206370	1	1
DYNLL1	1552470	216	46	35190	7956	0	0	0	0	44	10	2555967	1	1
DYNLL2	857807	352	11	34782	7752	0	0	1	0	0	1	7752	1	1
DYNLRB1	990458	214	54	37230	9435	0	0	0	0	35	5	1511895	1	1
DYNLRB2	149480	465	-30	37230	9435	0	0	0	0	50	41	3269763	1	1
DYNLT1	623771	306	49	44931	10149	0	0	0	0	50	16	2598654	1	1
DYNLT3	105234	NaN	28	45696	10455	0	0	0	0	50	16	3907416	1	1
DYRK1A	314682	366	47	293658	77061	0	0	0	0	50	10	2778939	1	1
DYRK3	491162	261	34	214710	60384	0	0	0	0	50	12	2932449	1	1
DYSFIP1	3733473	NaN	19	55386	17289	0	0	0	0	50	6	2621298	1	1
DYX1C1	298473	405	1	174573	39015	0	0	1	0	50	19	2911182	1	1
DZIP1	229772	438	45	328899	81141	0	0	0	0	46	17	3081930	1	1
E2F1	710350	161	55	154122	50592	0	0	0	0	50	10	2989875	1	1
E2F2	1050775	159	32	156468	48246	0	0	1	0	50	8	2612679	1	1
E2F3	138711	568	7	166464	51102	0	0	0	0	50	13	2995332	1	1
E2F4	1109491	150	46	151623	44217	0	0	0	0	50	2	2732682	1	1
E2F5	99174	1450	3	128928	34935	0	0	0	0	50	21	3036183	1	1
E2F6	342110	196	26	105009	28101	0	0	0	0	50	15	3739677	1	1
EAF1	507426	256	49	99807	26724	0	0	0	0	50	8	2683059	1	1
EAF2	474007	550	30	98583	24582	0	0	0	0	50	17	2840649	1	1
EAPP	517394	165	13	108834	25500	0	0	0	0	50	10	2557497	1	1
EARS2	528849	628	48	188598	57120	0	0	0	0	36	19	1991703	1	1
EBAG9	134329	623	8	81702	20196	0	0	0	0	50	18	2911335	1	1
EBF4	NaN	NaN	NaN	218841	66504	0	0	0	0	50	34	5746068	1	1
EBLN2	NaN	NaN	NaN	98430	26877	0	0	0	0	50	34	5706441	1	1
EBNA1BP2	1068006	294	30	137190	35088	0	0	0	0	50	7	2908071	1	1
EBP	726793	NaN	2	83844	24633	0	0	0	0	50	19	3234114	1	1
EBPL	425192	296	62	74766	22389	0	0	0	0	50	11	2637822	1	1
ECHDC1	120722	889	-4	116586	28152	0	0	0	0	50	32	3145068	1	1
ECHDC2	626387	311	30	94656	30804	0	0	0	0	50	13	3107889	1	1
ECHS1	386585	472	13	109497	28662	0	0	0	0	50	22	2824023	1	1
ECM1	1532790	163	43	197727	56100	0	0	1	0	33	14	1952178	1	1
ECSCR	806824	NaN	41	27948	7854	0	0	0	0	50	14	2898993	1	1
ECSIT	1152381	272	31	159171	43401	0	0	0	0	50	9	2806989	1	1
EDA	135563	NaN	-2	156213	48195	0	0	0	0	50	11	3622734	1	1
EDA2R	28261	NaN	-6	110415	29733	0	0	0	0	50	33	3064437	1	1
EDC3	635020	206	51	184875	52428	0	0	0	0	33	3	1982676	1	1
EDC4	879834	158	50	507756	152898	0	0	0	0	35	8	2529651	1	1
EDDM3A	956361	577	8	55794	12750	0	0	0	0	50	26	3345141	1	1
EDEM1	260923	447	14	239904	68850	0	0	0	0	12	4	693600	1	1
EDF1	1921909	176	44	59823	16677	0	0	0	0	50	3	2978553	1	1
EDN1	198728	410	27	80376	19839	0	0	0	0	50	15	2950809	1	1
EDN2	220093	381	32	64617	20298	0	0	0	0	50	15	3057807	1	1
EDN3	831202	402	-9	92463	26265	0	0	0	0	50	19	2566422	1	1
EDNRA	71235	430	-6	159681	41055	0	0	0	0	50	28	2910723	1	1
EEA1	296393	427	17	538152	127092	0	0	0	0	5	4	473484	1	1
EEF1A1	716887	139	38	168708	48093	0	0	0	0	19	3	994296	1	1
EEF1A2	1262904	298	54	168198	49062	0	0	1	0	50	18	2694381	1	1
EEF1D	2183482	235	37	231999	70329	0	0	1	0	50	6	2813160	1	1
EEF1E1	566741	368	9	69258	19023	0	0	0	0	50	12	3571122	1	1
EFCAB1	16699	533	-28	82110	18870	0	0	0	0	50	36	2885223	1	1
EFCAB2	675692	505	10	67779	16065	0	0	0	0	50	20	2985591	1	1
EFCAB4A	1799017	232	51	106437	33252	0	0	0	0	50	5	2688057	1	1
EFCAB4B	241693	793	18	296565	78897	0	0	0	0	28	11	1595433	1	1
EFCAB9	NaN	NaN	NaN	75378	17493	0	0	0	0	50	34	5697057	1	1
EFEMP1	376977	264	-15	185130	47736	0	0	0	0	50	9	2807244	1	1
EFHA1	345194	422	31	166158	40545	0	0	0	0	50	10	3418173	1	1
EFHA2	191406	621	-37	198645	53652	0	0	0	0	50	33	3452496	1	1
EFNA1	1801444	194	32	77112	19890	0	0	0	0	50	7	2856000	1	1
EFNA2	2214581	234	29	76398	23664	0	0	0	0	50	6	2934744	1	1
EFNA3	1696720	214	44	87006	25449	0	0	0	0	50	12	3436533	1	1
EFNA4	1696720	214	44	95523	26418	0	0	0	0	50	12	3436533	1	1
EFNA5	78424	628	21	85476	22083	0	0	1	0	50	20	3036081	1	1
EFNB1	141847	NaN	19	124695	37026	0	0	1	0	50	20	2372571	1	1
EFR3A	99296	999	6	309519	81243	0	0	2	0	42	18	2493849	1	1
EFR3B	NaN	NaN	NaN	305133	83793	0	0	0	0	50	34	5763357	1	1
EGFL7	1918290	190	56	101031	29631	0	0	0	0	50	5	2812089	1	1
EGLN1	362960	518	3	153051	45390	0	0	0	0	50	25	3099831	1	1
EGR3	765839	325	52	137904	40800	0	0	0	0	50	8	2210493	1	1
EGR4	582263	454	36	201654	70074	0	0	0	0	50	19	3237174	1	1
EHD1	3218288	209	61	192372	55641	0	0	0	0	50	16	3588717	1	1
EHD2	812020	262	36	194361	58395	0	0	0	0	46	13	3227382	1	1
EHD3	102236	884	15	194463	54621	0	0	0	0	13	2	631737	1	1
EHD4	830035	224	39	196911	55233	0	0	0	0	50	12	2875584	1	1
EHF	1039672	320	12	116841	26214	0	0	0	0	50	7	2415156	1	1
EI24	391073	595	23	131988	30498	0	0	0	0	50	25	3136500	1	1
EID2B	1148741	322	25	55488	19176	0	0	0	0	50	6	2719422	1	1
EIF1	1617880	323	9	43299	10863	0	0	0	0	50	17	3459636	1	1
EIF1AX	262207	NaN	37	57834	12393	0	0	0	0	50	17	2771697	1	1
EIF1AY	0	0	0	57885	12342	0	0	0	0	50	22	3033276	1	1
EIF1B	195546	675	10	43452	10710	0	0	0	0	50	13	2995638	1	1
EIF2A	436939	347	24	220065	57171	0	0	0	0	21	3	1046928	1	1
EIF2AK1	NaN	NaN	NaN	234906	63291	0	0	1	0	50	35	5742855	1	1
EIF2B1	871640	315	40	113475	31875	0	0	0	0	50	14	3057552	1	1
EIF2B2	875817	222	53	129336	36822	0	0	1	0	50	6	2606253	1	1
EIF2B3	839426	185	24	173604	46410	0	0	0	0	50	9	2158779	1	1
EIF2B4	1245306	182	52	199971	62577	0	0	0	0	50	7	3243294	1	1
EIF2B5	1453689	334	42	266679	73899	0	0	0	0	50	26	3709791	1	1
EIF2C1	973030	273	12	316557	88281	0	0	0	0	50	12	2639913	1	1
EIF2C2	451419	238	46	317985	88077	0	0	0	0	8	2	407694	1	1
EIF2C3	966499	282	25	317679	88536	0	0	0	0	50	7	3287562	1	1
