gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
BBS10	563668	507	-10	270247	76055	0	1	1	0	50	18	2924540	8.593916e-01	1
DPPA2	22565	1096	-19	117819	29892	0	1	0	0	50	45	2834387	8.594007e-01	1
ZNF18	42879	557	-52	210834	55332	0	1	0	0	50	26	2867565	8.594056e-01	1
PCDHB15	800016	708	-15	281748	94128	0	4	0	0	10	9	782174	8.594556e-01	1
NAV2	164305	496	9	929461	271625	0	5	3	0	50	16	3417334	8.595204e-01	1
NOP2	2764720	179	42	306075	89358	0	1	0	0	17	2	1087560	8.596524e-01	1
MAN2B2	501896	278	33	378950	114586	0	2	0	0	22	5	1172678	8.596769e-01	1
ANO2	349024	712	13	390027	102714	0	2	1	0	50	26	3464027	8.597693e-01	1
KCNH8	25033	1018	-14	421933	116123	0	3	1	0	50	38	3687369	8.599937e-01	1
ZNF337	482230	636	-21	287048	74200	0	1	1	0	50	14	2615709	8.600361e-01	1
LLGL1	925111	223	18	397818	124338	0	2	2	0	50	19	2992115	8.600544e-01	1
DDX4	331341	486	34	290811	74889	0	1	1	0	50	14	2692029	8.600687e-01	1
CAD	1238919	230	39	830669	258481	0	2	1	0	17	2	1212958	8.601983e-01	1
TANC1	311739	405	27	702727	202142	0	2	1	0	31	7	2519461	8.606688e-01	1
SAMD3	84835	891	27	207177	50244	0	1	2	0	16	6	1080617	8.607778e-01	1
TBX18	28205	623	-12	225038	69430	0	1	1	0	50	30	3814834	8.609484e-01	1
SMC4	435184	513	16	506733	122748	0	2	0	0	26	10	2100602	8.611656e-01	1
DNAH3	335315	549	29	1583640	418806	0	8	3	0	50	14	3397194	8.611738e-01	1
CP	388273	312	10	416739	103191	0	1	1	0	50	12	3363539	8.612380e-01	1
MLXIP	776345	NaN	34	345613	103403	0	1	1	0	50	14	3343558	8.613158e-01	1
TEX14	735964	268	13	579714	152163	0	3	1	0	19	4	1150047	8.613341e-01	1
BMPR1A	379827	195	26	206753	53848	0	1	1	0	14	4	896442	8.613465e-01	1
GCNT1	107632	603	-2	161968	42665	0	1	1	0	20	9	1076536	8.617881e-01	1
KIAA1462	184440	520	12	502652	147976	0	1	1	0	50	13	4047610	8.619177e-01	1
UBAP2	777874	170	29	426809	125239	0	1	0	0	28	5	1979020	8.619337e-01	1
SPATA13	255006	569	36	479120	137482	0	1	0	0	32	4	2011933	8.621096e-01	1
RGS3	408310	330	38	536625	157728	0	1	1	0	50	7	2923798	8.621275e-01	1
OR2F1	368507	732	-11	115911	36411	0	1	2	0	12	4	495921	8.626081e-01	1
PLIN4	2111443	278	43	480233	170713	0	1	2	0	50	8	3197172	8.630295e-01	1
RASGRP1	97743	604	-5	307612	83210	0	1	0	0	50	18	3418235	8.634437e-01	1
TBX4	312575	408	-11	205004	60208	0	1	0	0	23	8	1360404	8.636720e-01	1
PCF11	308252	305	10	587664	164088	0	3	0	0	29	7	1699763	8.637543e-01	1
ITFG1	489472	809	-5	240249	63282	0	1	0	0	28	9	1495501	8.642146e-01	1
CAGE1	761240	283	15	345348	80454	0	1	0	0	21	4	1435028	8.642659e-01	1
GYS2	510830	830	-17	273162	72186	0	2	1	0	50	25	2318750	8.642729e-01	1
KIAA2022	251853	NaN	7	572930	152587	0	2	1	0	50	15	3243388	8.643123e-01	1
FMNL2	289066	611	8	425166	112095	0	1	1	0	50	18	3605643	8.643426e-01	1
RSBN1L	262077	795	25	320703	88086	0	1	0	0	50	17	3300310	8.645821e-01	1
RASGRF1	420514	488	42	491840	133030	0	1	0	0	50	9	3342710	8.648339e-01	1
HSP90B1	1190703	281	40	315721	78599	0	1	0	0	50	22	3966467	8.648395e-01	1
SCYL1	3988328	197	46	308089	88934	0	1	2	0	24	6	1710098	8.648697e-01	1
ITGA1	173759	379	9	458185	122801	0	3	0	0	14	4	895541	8.649129e-01	1
SDK2	182941	571	-22	820334	244171	0	6	2	0	30	16	2357334	8.651234e-01	1
INPP5D	430468	259	37	396705	109233	0	1	0	0	50	8	2573203	8.652562e-01	1
SETBP1	15027	678	31	616549	178133	0	7	6	0	29	16	1692714	8.653839e-01	1
ZNF25	140131	959	-27	179829	41340	0	1	0	0	50	41	3799835	8.654975e-01	1
NR0B1	73561	NaN	28	172197	53424	0	3	0	0	2	0	197319	8.655723e-01	1
MYBPC2	1038277	491	30	442179	120045	0	2	1	0	50	19	3109086	8.657735e-01	1
TMEM136	290558	173	28	57611	14734	0	1	1	0	6	2	194881	8.657778e-01	1
MYEF2	219744	588	-38	237387	59466	0	1	1	0	50	23	3114757	8.659763e-01	1
PFKL	1153513	308	65	298178	88033	0	1	1	0	50	15	2832638	8.660427e-01	1
ADRBK2	149272	580	-13	276077	65296	0	1	0	0	50	22	3365977	8.661184e-01	1
ZRANB3	542328	676	16	420025	107855	0	1	0	0	50	11	3154772	8.664734e-01	1
STARD13	157153	583	41	440218	123119	0	3	0	0	7	0	493854	8.664976e-01	1
PC	1649909	187	38	440218	134567	0	1	1	0	50	9	3113856	8.668945e-01	1
SLC24A3	161681	913	-20	248941	68900	0	1	0	0	50	24	3434135	8.671132e-01	1
MAML2	272830	409	6	432162	122271	0	1	0	0	50	9	3020364	8.672082e-01	1
ABCC10	1270265	230	49	529470	181419	0	1	0	0	50	9	3558367	8.672388e-01	1
TRIM29	325456	214	31	224720	61321	0	2	2	0	10	6	731241	8.673702e-01	1
IQGAP1	1142649	150	37	647342	167374	0	1	0	0	50	8	3950514	8.676538e-01	1
VCPIP1	372262	213	38	452037	132606	0	1	0	0	50	10	2902227	8.676665e-01	1
TRIM37	678139	530	13	379268	96619	0	1	0	0	41	10	2630549	8.677993e-01	1
ADAM28	55817	565	5	317682	75366	0	1	0	0	50	21	3853736	8.679100e-01	1
RXFP2	223402	693	5	296482	74783	0	1	0	0	50	21	3356755	8.679802e-01	1
GRIK1	71816	904	-14	373438	100541	0	5	3	0	15	9	835810	8.682214e-01	1
ROR2	457045	572	30	350595	104781	0	2	2	0	24	6	1155771	8.683724e-01	1
MAP3K7	74576	643	17	239719	59996	0	1	0	0	14	2	802738	8.685532e-01	1
PNPLA6	610314	205	34	515531	162127	0	2	1	0	50	14	3045645	8.685851e-01	1
ZNF93	525535	761	-55	239719	58406	0	1	0	0	33	11	1714762	8.689160e-01	1
ABCB4	225315	837	8	493801	137588	0	2	1	0	50	16	2904400	8.690083e-01	1
FARP1	494775	574	35	433805	116812	0	1	0	0	39	7	2184713	8.690707e-01	1
ESYT2	286663	344	1	340366	99746	0	1	0	0	50	18	3830469	8.695411e-01	1
C9	168073	424	-8	218307	55491	0	3	2	0	4	3	367555	8.698072e-01	1
CCDC14	242712	450	20	347097	95718	0	1	2	0	32	9	2104789	8.698094e-01	1
UBE3A	241743	1263	-34	342221	86443	0	4	0	0	19	28	1937627	8.698844e-01	1
PTPRB	159250	454	-26	854201	233359	0	4	2	0	50	30	3951733	8.699521e-01	1
ZNF43	123927	1235	-66	314290	73988	0	3	1	0	22	18	1250217	8.701584e-01	1
KCNV1	102383	890	-18	184387	55862	0	2	2	0	7	3	428187	8.707823e-01	1
EHMT1	977227	583	38	504454	139496	0	1	0	0	40	5	2356221	8.709442e-01	1
KIAA1755	499325	245	60	441331	139814	0	2	3	0	46	13	2447593	8.710643e-01	1
CDH9	39282	1140	-26	304326	79500	0	10	4	0	3	4	226310	8.710917e-01	1
OR52A1	109516	1024	-15	115328	33655	0	1	2	0	9	4	475728	8.711052e-01	1
CASP5	45234	626	-20	175112	44626	0	2	0	0	8	4	438257	8.711599e-01	1
COL4A3	253951	211	10	639498	201771	0	2	1	0	50	9	2817003	8.714217e-01	1
KBTBD8	99545	940	13	229967	59413	0	1	0	0	23	12	1440487	8.717465e-01	1
IRX1	7226	1155	-24	173628	58035	0	1	1	0	50	39	3020523	8.719819e-01	1
UNC13A	1029781	246	37	667111	171773	0	2	3	0	50	8	2521528	8.722902e-01	1
USP7	401069	159	12	443451	101760	0	1	0	0	50	8	2633888	8.724649e-01	1
PAPPA2	39980	863	-10	683647	192602	0	13	3	0	9	13	724086	8.725122e-01	1
ZNF430	156264	1079	-42	221487	53424	0	1	0	0	50	26	2950775	8.726759e-01	1
GCC2	362408	478	6	662023	155714	0	2	0	0	22	3	1440063	8.727990e-01	1
ECEL1	271362	191	32	294203	86602	0	1	1	0	50	15	2602618	8.730157e-01	1
RAD54L	690472	205	31	288214	80030	0	1	1	0	50	14	2622811	8.731538e-01	1
ZNF467	471461	615	29	219049	67787	0	1	0	0	18	9	1569171	8.732879e-01	1
KIAA2026	349735	317	26	774118	233942	0	1	0	0	8	0	841852	8.734120e-01	1
IARS	521598	409	42	493377	130062	0	1	0	0	50	13	3836776	8.734850e-01	1
CHST9	48644	872	-24	173045	41923	0	1	0	0	50	33	2779532	8.736366e-01	1
ZNF211	532349	849	-37	222229	55385	0	1	0	0	50	20	2535096	8.736477e-01	1
DGKD	397457	227	33	471859	130274	0	1	0	0	27	2	1586290	8.736872e-01	1
N4BP2L2	237148	455	47	467778	109869	0	1	0	0	50	14	3519359	8.737022e-01	1
USP28	169458	534	10	419866	109922	0	1	1	0	50	15	3805983	8.739121e-01	1
RAG2	96246	531	-26	198909	53583	0	1	0	0	50	33	3409543	8.741081e-01	1
PRKAA1	211936	496	-11	222282	58035	0	3	0	0	4	0	239242	8.741313e-01	1
SLC5A2	832764	558	-3	250213	79394	0	1	0	0	15	1	730181	8.741355e-01	1
WDR44	131060	NaN	25	354623	93439	0	1	0	0	50	13	2567797	8.741866e-01	1
GPC5	12353	1007	-9	217141	60632	0	2	0	0	19	17	1293889	8.742064e-01	1
ADAMTS20	126632	906	-21	749208	186348	0	9	0	0	13	7	779471	8.743649e-01	1
DUSP21	66992	NaN	15	70384	20723	0	1	2	0	7	2	228801	8.743727e-01	1
CXorf23	339910	NaN	56	267597	64554	0	1	0	0	14	1	739350	8.743766e-01	1
COG6	73269	761	11	259329	70119	0	1	0	0	50	24	3443834	8.744291e-01	1
ANKRD17	265492	747	19	970483	292613	0	4	1	0	17	3	1148298	8.745326e-01	1
L3MBTL3	68020	844	23	310209	75684	0	1	0	0	50	15	2871593	8.746053e-01	1
GABBR1	443970	755	26	382448	112837	0	3	1	0	8	3	665998	8.748371e-01	1
PWWP2A	199338	417	21	294733	89093	0	1	0	0	47	15	2726532	8.748398e-01	1
MAP3K13	953031	397	36	369304	100223	0	1	1	0	50	15	2679786	8.751930e-01	1
CGNL1	189519	561	10	499737	133242	0	1	0	0	50	14	3452102	8.752294e-01	1
TTC27	358024	636	17	329077	85595	0	1	0	0	50	18	3355907	8.756028e-01	1
ROBO4	175852	743	14	371318	120310	0	3	2	0	16	7	1003449	8.756110e-01	1
DOPEY2	267887	232	65	868034	251485	0	3	2	0	38	8	2655353	8.756712e-01	1
RNF111	591201	230	31	374021	105046	0	1	0	0	50	13	2751071	8.761054e-01	1
RICTOR	193512	336	-2	662659	176384	0	2	0	0	20	8	1471598	8.765343e-01	1
SCAMP3	1574928	194	45	132076	39008	0	1	0	0	9	3	493377	8.765353e-01	1
CYFIP2	266925	1129	33	489190	128048	0	1	0	0	46	10	3049673	8.766186e-01	1
AGAP1	134111	614	3	326003	94075	0	2	0	0	14	4	541448	8.766744e-01	1
SPATA7	140042	800	-13	233889	59625	0	1	0	0	50	28	3141628	8.767841e-01	1
TDRD6	141781	596	1	784241	217936	0	4	0	0	8	0	681156	8.770672e-01	1
EHMT2	2485614	188	36	460093	135044	0	1	2	0	50	9	3166538	8.771474e-01	1
TP63	140525	403	15	284027	74995	0	1	0	0	29	8	1658264	8.774585e-01	1
CROCC	681579	247	45	743378	242422	0	1	3	0	50	14	3142847	8.778575e-01	1
PLCE1	299843	633	2	920239	243482	0	2	2	0	50	12	2814565	8.782499e-01	1
RPRD2	1460825	163	36	537314	166420	0	1	0	0	39	10	3532556	8.783623e-01	1
FAM21C	105248	558	33	513252	135309	0	1	2	0	50	9	3343982	8.783667e-01	1
ATP11B	228613	559	16	460411	119939	0	1	0	0	50	13	3443781	8.784028e-01	1
EIF5B	387331	612	25	482300	114745	0	1	1	0	50	12	3600502	8.785323e-01	1
HS3ST4	36636	1012	-35	165413	53212	0	1	0	0	49	39	3517186	8.785926e-01	1
SEPT14	841217	627	-10	171985	40280	0	1	1	0	50	48	3829621	8.786689e-01	1
DUSP15	1015946	241	37	88722	27666	0	1	2	0	6	6	446048	8.787572e-01	1
ZNF680	199707	1110	-18	222706	51728	0	1	1	0	29	14	1805021	8.792304e-01	1
PCDH17	8275	1095	-28	424053	131175	0	3	3	0	27	22	2555819	8.792655e-01	1
PAN2	2869106	184	52	461047	128048	0	1	1	0	50	13	3772116	8.795006e-01	1
TMF1	263910	443	9	423046	108968	0	1	0	0	50	12	3201624	8.795865e-01	1
PCDHB12	915569	724	-11	287737	91955	0	3	1	0	50	52	3578613	8.796097e-01	1
SOX6	126866	989	-18	331780	87503	0	2	0	0	46	26	2908746	8.796295e-01	1
TRIM36	219228	619	-1	313601	79288	0	1	0	0	50	14	2603519	8.796944e-01	1
SEMA5A	45422	891	-2	413930	112201	0	3	3	0	25	13	1552052	8.800507e-01	1
GDF2	NaN	NaN	NaN	158841	46905	0	3	2	0	4	2	241150	8.801295e-01	1
SH3D19	211734	335	23	299503	86708	0	1	1	0	50	17	2982893	8.802444e-01	1
COL5A3	1386309	413	1	656829	218307	0	5	0	0	13	4	792350	8.803232e-01	1
CTNND1	921177	497	8	370099	104198	0	2	0	0	26	8	1327862	8.804305e-01	1
IRS1	146164	493	-3	450129	143736	0	2	1	0	50	21	3314249	8.804390e-01	1
ANKRD36B	390850	455	29	543144	130062	0	1	0	0	50	10	3548880	8.811420e-01	1
SPTA1	177547	940	1	948117	238659	0	25	7	0	5	8	496027	8.817968e-01	1
PCDHA4	861651	606	2	343440	112254	0	2	1	0	50	35	3433870	8.819567e-01	1
RNF152	96352	799	-12	73776	23532	0	1	1	0	6	5	349217	8.820542e-01	1
GSDMB	1602321	292	18	162392	43513	0	2	0	0	4	1	183062	8.821892e-01	1
DLL1	374629	631	-23	274434	77274	0	1	0	0	50	17	2946270	8.822826e-01	1
DCAF6	505920	417	13	341108	91531	0	1	0	0	50	14	2931218	8.824536e-01	1
MEGF11	708482	458	49	406245	106212	0	1	0	0	50	11	3165160	8.824627e-01	1
TARS	349408	674	4	286571	70225	0	1	2	0	11	4	541925	8.825819e-01	1
ZNF667	135115	713	-50	236115	57876	0	1	1	0	50	40	3792574	8.826726e-01	1
OR8D4	89099	736	-8	115593	34344	0	1	1	0	7	2	353563	8.827133e-01	1
GUCY1B3	43576	643	-1	240514	63494	0	1	0	0	50	25	3159224	8.827384e-01	1
KRTAP4-11	NaN	NaN	NaN	74571	19239	0	1	1	0	4	1	213484	8.829787e-01	1
DPP9	860250	203	29	344977	93704	0	1	1	0	50	17	3553491	8.830719e-01	1
ADAM8	339279	452	-12	325420	69695	0	2	0	0	5	2	474933	8.831422e-01	1
FGFR2	204200	386	-9	347839	94499	0	1	0	0	50	16	3255843	8.834751e-01	1
PAPLN	525540	269	45	473926	139178	0	1	2	0	50	8	3057835	8.835788e-01	1
SNAPC4	1194160	258	28	542720	172780	0	1	1	0	50	6	2505893	8.840290e-01	1
CACNA1A	1604988	497	12	966826	276395	0	6	0	0	4	0	717143	8.841615e-01	1
SEC24D	248929	623	24	397129	109604	0	1	0	0	50	16	3249324	8.841745e-01	1
USP47	327690	317	17	507104	123808	0	1	0	0	50	12	3733585	8.842402e-01	1
KIAA0408	151114	811	-10	267332	66727	0	1	0	0	50	24	3318701	8.843387e-01	1
BCAS3	211130	576	-11	358121	100276	0	2	0	0	6	1	421986	8.845118e-01	1
E2F8	132848	504	16	326851	94181	0	1	0	0	49	14	2746354	8.848812e-01	1
KCNH6	934619	247	-1	371795	112042	0	1	1	0	50	11	2636008	8.849507e-01	1
ZC3H13	576966	679	49	596515	160166	0	1	1	0	45	2	1815197	8.849598e-01	1
ZNF606	1219985	694	-30	309202	72875	0	3	0	0	12	4	563284	8.850323e-01	1
CHTF18	1187310	273	39	363209	116653	0	1	0	0	35	9	2128480	8.851972e-01	1
BRPF3	821543	358	31	451136	131758	0	1	0	0	50	8	2721126	8.857473e-01	1
ITSN2	380538	378	37	670715	171826	0	2	1	0	50	12	3044691	8.857768e-01	1
MCTP2	46228	457	-17	353033	91690	0	1	0	0	50	20	2805714	8.858211e-01	1
TRHDE	66026	995	-40	392518	108173	0	3	0	0	17	10	1252655	8.861012e-01	1
PCDH1	760355	281	23	459033	147075	0	1	1	0	50	12	3610042	8.862452e-01	1
KCNH2	775233	547	25	470746	151739	0	3	0	0	6	2	723662	8.864276e-01	1
LY6K	384374	412	23	83581	20405	0	1	1	0	5	1	231451	8.865761e-01	1
KRT9	1494501	323	11	233677	68741	0	2	0	0	3	0	221646	8.866715e-01	1
ANKS6	298496	375	12	322399	102767	0	1	0	0	17	6	1420665	8.867653e-01	1
PFAS	870950	218	18	499472	156403	0	3	0	0	4	0	426968	8.868493e-01	1
TUBB8	9202	NaN	NaN	167533	46640	0	2	1	0	50	66	3319761	8.877525e-01	1
ATF6	407279	420	16	258428	71497	0	1	0	0	5	2	373650	8.878776e-01	1
INPP4A	212473	623	41	399461	111247	0	1	0	0	45	7	2126042	8.879717e-01	1
CASR	557700	602	41	405715	116918	0	1	2	0	50	16	3384368	8.880130e-01	1
PIK3C3	38836	1300	13	351920	87238	0	2	0	0	12	7	1109979	8.883216e-01	1
NEK10	107333	515	-15	284504	70225	0	1	0	0	50	25	3599124	8.884310e-01	1
POLD1	1055164	491	28	416951	128260	0	2	1	0	50	22	3327075	8.884374e-01	1
GPATCH1	420460	212	-7	359658	96990	0	1	0	0	40	12	2532393	8.884578e-01	1
MSR1	53956	947	-48	181790	46852	0	1	0	0	50	27	2535626	8.886263e-01	1
NR2F1	263987	505	-1	156297	47223	0	1	2	0	15	7	781061	8.888597e-01	1
SRPK2	452775	468	34	279469	70649	0	1	0	0	19	4	1047598	8.891322e-01	1
BBOX1	178328	527	-18	151686	37842	0	1	1	0	7	2	459669	8.895427e-01	1
HOXA1	356045	385	28	126988	34238	0	2	1	0	9	7	429777	8.896812e-01	1
ZNF267	263122	850	-18	288744	68052	0	2	2	0	21	11	1163509	8.899926e-01	1
ALPK3	351352	213	28	692922	225462	0	3	1	0	31	9	2307885	8.901813e-01	1
BTBD11	206629	764	16	425537	128419	0	1	2	0	50	10	2737079	8.902642e-01	1
CASP1	45435	622	-19	158470	40757	0	2	1	0	8	5	419336	8.903365e-01	1
APAF1	488214	461	11	491098	121211	0	1	0	0	50	13	3106807	8.905276e-01	1
LRRC14B	836250	543	14	182161	64448	0	1	1	0	11	5	857752	8.905366e-01	1
C20orf194	1015129	338	40	465658	119462	0	1	0	0	50	11	3178675	8.905737e-01	1
KBTBD3	86519	753	-16	234154	59519	0	1	0	0	50	32	3496728	8.910169e-01	1
FARP2	1221130	383	31	407358	112413	0	2	2	0	31	9	1559843	8.915138e-01	1
WHSC1L1	802555	253	46	568690	145379	0	1	0	0	50	7	2950563	8.922170e-01	1
ESPNL	428658	356	29	361195	123755	0	3	0	0	7	1	471594	8.929009e-01	1
KIF1B	712477	306	25	879058	231398	0	1	1	0	19	5	1805763	8.929975e-01	1
MMP16	27285	939	-34	253870	66356	0	6	2	0	15	20	708133	8.930775e-01	1
PCDHA2	861651	606	2	353510	114904	0	4	0	0	3	4	454051	8.931739e-01	1
TBCK	176206	606	7	349906	92432	0	1	0	0	50	16	3029745	8.933058e-01	1
TEX15	352456	346	11	1062332	270406	0	4	2	0	50	13	3274552	8.937280e-01	1
ARHGEF11	958228	350	36	597151	173840	0	1	1	0	50	22	3319443	8.939315e-01	1
CCDC85A	63834	739	-15	207389	60049	0	1	0	0	50	36	3914315	8.939670e-01	1
USP38	182738	678	3	391034	112201	0	1	1	0	50	15	3051899	8.941675e-01	1
PCDHB2	987049	724	-11	287737	93386	0	2	0	0	7	10	742212	8.942649e-01	1
ZNF570	234564	939	-52	209138	49555	0	1	0	0	50	25	2610939	8.942962e-01	1
MAP7	302036	376	16	285670	82892	0	1	0	0	20	5	1273590	8.944447e-01	1
CYLD	279624	792	2	370205	96460	0	1	0	0	27	7	1816522	8.949982e-01	1
OR52L1	432250	877	-13	119144	38902	0	1	2	0	23	19	1199867	8.955707e-01	1
FNDC3A	321392	424	47	464333	125239	0	1	0	0	50	15	3953641	8.957716e-01	1
DOCK9	435646	494	27	836976	215604	0	2	0	0	13	2	1020621	8.959021e-01	1
MIA3	225124	392	-1	736011	191595	0	2	0	0	22	3	1555338	8.961097e-01	1
IPO8	239796	580	-19	407994	102396	0	1	1	0	50	13	2969643	8.961798e-01	1
BCL9	NaN	NaN	NaN	521467	163028	0	1	1	0	50	27	6065320	8.961973e-01	1
LRP1	2190357	238	60	1759865	464068	0	6	1	0	19	2	1759494	8.964083e-01	1
UBXN2B	197666	638	26	127571	35245	0	1	1	0	10	2	379480	8.964405e-01	1
RFWD2	66809	929	-3	287472	73776	0	1	2	0	36	14	2154291	8.965093e-01	1
CPEB3	423765	469	33	267014	76426	0	1	0	0	27	5	1177660	8.973187e-01	1
LMTK2	457962	375	19	564079	161597	0	1	1	0	50	8	2820766	8.973870e-01	1
PDS5A	606929	175	42	527509	135998	0	1	0	0	50	10	3206500	8.974615e-01	1
SAMD9	362550	625	8	604942	154124	0	2	1	0	19	4	1340794	8.976437e-01	1
SGK223	132314	199	43	510072	161703	0	1	1	0	50	8	2993493	8.978332e-01	1
UMOD	243266	848	-5	243376	69059	0	2	0	0	9	6	730499	8.978384e-01	1
NKTR	350455	445	42	562118	145909	0	2	0	0	19	5	1454373	8.980066e-01	1
ARID1B	143122	621	27	843071	242263	0	4	0	0	20	4	1407839	8.980223e-01	1
CYP4X1	388889	479	4	198856	51410	0	2	0	0	3	0	264205	8.980640e-01	1
TAOK3	635780	823	26	355842	85065	0	1	0	0	14	2	1046167	8.980707e-01	1
ZNF226	554986	634	-28	318371	76585	0	1	0	0	50	15	2621910	8.981165e-01	1
OR2T27	141426	710	-10	116229	35298	0	2	1	0	3	3	160908	8.983552e-01	1
ADNP2	477656	572	4	414354	127518	0	1	0	0	7	3	682057	8.986078e-01	1
KIAA1614	232445	398	15	429194	144319	0	2	0	0	23	6	1343179	8.987299e-01	1
ANKAR	408508	452	20	554539	144584	0	1	0	0	50	12	3691450	8.987554e-01	1
SCG3	415519	247	27	187249	43460	0	1	1	0	7	2	532756	8.994976e-01	1
TAOK2	2038342	238	60	564026	182638	0	1	0	0	23	3	1923105	8.995624e-01	1
NEK1	245919	399	12	498200	123331	0	1	0	0	31	8	2403974	8.997997e-01	1
LEPR	178338	528	-8	482035	121847	0	4	0	0	8	3	622273	8.998767e-01	1
ATP13A4	144678	776	-2	463909	125504	0	3	1	0	12	4	820440	8.999695e-01	1
POM121L12	10922	1116	-24	106371	35616	0	6	4	0	5	9	229384	8.999965e-01	1
CHSY3	12401	1069	-8	329130	93333	0	2	0	0	50	43	3839055	9.001657e-01	1
GBP6	441714	820	-2	245443	63335	0	1	0	0	21	9	1281699	9.001946e-01	1
PIK3C2A	513121	436	10	652218	172515	0	2	0	0	26	7	1946213	9.007074e-01	1
ZNF214	418263	881	-4	236115	54696	0	1	0	0	23	9	1332208	9.007084e-01	1
WDHD1	752481	255	35	441967	112943	0	1	0	0	9	2	606532	9.010661e-01	1
SAMD9L	362550	625	8	602769	153912	0	2	1	0	19	4	1340794	9.010895e-01	1
SFI1	741049	313	37	481452	132129	0	1	0	0	50	12	3397989	9.012764e-01	1
ROS1	168682	310	-18	905611	241097	0	4	1	0	18	7	1389766	9.013393e-01	1
SPAG9	1009546	138	-3	513199	135839	0	1	0	0	49	9	2511511	9.014122e-01	1
OR4K13	383274	768	-37	111459	33708	0	1	2	0	15	12	745551	9.014257e-01	1
SCARF2	606391	351	4	318954	102873	0	2	0	0	10	3	731771	9.014825e-01	1
CASKIN1	2179404	224	39	519188	176278	0	1	2	0	50	8	2907156	9.015965e-01	1
PCDHGC3	665835	568	9	357591	116070	0	1	0	0	50	25	3701520	9.020707e-01	1
GBP7	340715	745	0	247351	63812	0	2	0	0	8	3	508588	9.020978e-01	1
EIF4G1	1447013	268	44	603352	179564	0	4	1	0	2	1	326056	9.021685e-01	1
PHF3	256893	371	24	782121	200181	0	4	0	0	3	0	342645	9.024855e-01	1
CDH5	479049	262	-20	296641	84800	0	1	0	0	23	8	1611889	9.024861e-01	1
CASKIN2	1918292	195	25	437568	147711	0	1	0	0	30	6	2196585	9.026399e-01	1
ZNF37A	138629	916	-18	218678	51940	0	1	2	0	23	12	1358973	9.026802e-01	1
FAT2	731456	563	27	1605476	483784	0	10	7	0	50	18	3613540	9.027060e-01	1
KIAA1683	1178047	210	43	490091	164671	0	1	0	0	50	10	3319178	9.027651e-01	1
CACNA1G	1559131	196	19	920451	279522	0	2	1	0	50	9	3510084	9.029866e-01	1
APBA2	161108	927	-21	287896	77486	0	1	0	0	49	22	3318383	9.032001e-01	1
XIRP1	163147	452	44	666157	214067	0	2	1	0	19	3	1467888	9.033535e-01	1
SNX13	139013	585	-4	379215	93651	0	2	0	0	17	7	1099962	9.034571e-01	1
TTF2	331822	566	12	445783	123278	0	1	0	0	35	10	2188052	9.035473e-01	1
ZNF808	546511	1005	-53	346673	86443	0	1	1	0	50	17	2910972	9.036915e-01	1
GPRIN1	579630	359	40	356955	124974	0	1	0	0	50	15	3208938	9.041082e-01	1
CHD6	378513	502	-1	1039436	278992	0	9	0	0	3	0	451560	9.044494e-01	1
KDM6B	2148615	337	24	611090	204421	0	2	3	0	50	20	4167920	9.047652e-01	1
CACHD1	213591	581	-6	474191	126193	0	1	0	0	18	2	1323728	9.048437e-01	1
EEPD1	357816	522	18	212159	63547	0	1	2	0	34	19	2159909	9.049672e-01	1
LIG4	71759	952	-32	345242	90418	0	1	2	0	11	8	849431	9.050479e-01	1
SLCO5A1	145499	674	16	317523	92538	0	1	2	0	50	16	2548346	9.052520e-01	1
VGF	1022626	258	39	219791	74677	0	1	0	0	23	8	1329770	9.055024e-01	1
OR2C3	272980	927	-14	117077	36676	0	2	3	0	12	13	499154	9.056518e-01	1
LRP2	420134	683	14	1818112	452408	0	16	3	0	32	13	2111520	9.059009e-01	1
TSHZ3	8215	1022	-74	402641	114427	0	11	4	0	19	15	735057	9.066300e-01	1
NRK	18768	NaN	2	607857	165042	0	3	1	0	13	5	898085	9.066304e-01	1
EP300	1167197	154	42	918119	252916	0	1	0	0	50	4	3443463	9.067027e-01	1
MAGEL2	94496	904	-55	443292	152958	0	4	1	0	14	9	838354	9.068465e-01	1
ZNF836	460879	901	-41	358810	89729	0	1	0	0	50	16	2783030	9.070191e-01	1
TDRD9	694566	406	28	538798	143471	0	1	1	0	28	3	1751650	9.070319e-01	1
SLC26A7	79500	987	-11	263304	70278	0	3	2	0	14	12	879906	9.073431e-01	1
ALX4	301098	575	9	152481	45951	0	2	2	0	5	3	332628	9.077744e-01	1
TRPC3	324047	634	-3	351920	95506	0	1	0	0	50	15	2851665	9.078192e-01	1
PPM1L	585349	509	-5	137323	37100	0	1	2	0	16	10	814345	9.080537e-01	1
AGAP2	1160849	344	39	454740	151845	0	1	1	0	50	11	3003669	9.082728e-01	1
BRIP1	326357	412	-9	482830	125504	0	1	2	0	50	14	3539923	9.085447e-01	1
PLEKHM3	331278	370	20	289645	77645	0	1	2	0	19	7	1411708	9.086576e-01	1
WDR72	15464	1008	-29	426279	111936	0	5	3	0	22	14	1077808	9.091002e-01	1
DDX46	893816	193	36	402906	103350	0	1	2	0	50	17	3442456	9.093976e-01	1
NUP188	1517799	203	29	670397	192019	0	1	0	0	44	5	2397031	9.094257e-01	1
